Month,Clubs,Goals <4,Goals 5-6,Goals 7-8,Goals 9-10,Members 20+,Members +5,Member Base,Member T/Date,CCs,ACs,Ldrs,CCs/Mem,ACs/Mem,Ldrs/Mem,Pos. Dist. clubs,div,date,source
Jan 2020,18,10,4,2,2,12,2,375,433,1,2,15,0.2%,0.5%,3.5%,7,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2020,18,9,4,2,3,12,2,375,447,2,2,16,0.4%,0.4%,3.6%,8,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2020,18,8,2,3,5,12,2,375,450,5,5,20,1.1%,1.1%,4.4%,9,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2020,17,5,2,3,7,7,0,369,287,7,7,24,2.4%,2.4%,8.4%,5,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2020,17,5,2,2,8,8,0,369,310,9,8,26,2.9%,2.6%,8.4%,6,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2020,17,3,3,1,10,10,1,369,344,17,15,43,4.9%,4.4%,12.5%,10,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2020,19,19,0,0,0,9,1,301,302,0,0,0,0.0%,0.0%,0.0%,0,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2020,20,19,1,0,0,10,1,321,328,0,0,0,0.0%,0.0%,0.0%,1,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2020,20,19,1,0,0,10,1,323,340,0,0,0,0.0%,0.0%,0.0%,1,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2020,20,18,2,0,0,8,0,323,284,0,0,0,0.0%,0.0%,0.0%,2,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2020,21,19,2,0,0,7,0,343,287,0,0,0,0.0%,0.0%,0.0%,2,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2020,21,18,3,0,0,7,1,343,274,0,0,0,0.0%,0.0%,0.0%,3,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2021,22,17,1,3,1,8,1,367,310,0,0,0,0.0%,0.0%,0.0%,5,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2021,22,16,2,2,2,9,1,367,318,0,0,0,0.0%,0.0%,0.0%,5,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2021,23,13,5,1,4,9,2,387,340,0,0,0,0.0%,0.0%,0.0%,6,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2021,20,6,7,2,5,10,2,389,338,0,0,0,0.0%,0.0%,0.0%,9,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2021,21,6,5,5,5,11,2,411,368,0,0,0,0.0%,0.0%,0.0%,10,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2021,22,7,5,3,7,12,2,431,410,0,0,0,0.0%,0.0%,0.0%,10,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2021,22,22,0,0,0,12,0,410,422,0,0,0,0.0%,0.0%,0.0%,0,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2021,21,20,1,0,0,11,0,383,399,0,0,0,0.0%,0.0%,0.0%,1,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2021,21,20,0,0,1,11,1,383,415,0,0,0,0.0%,0.0%,0.0%,1,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2021,17,16,0,0,1,5,0,379,278,0,0,0,0.0%,0.0%,0.0%,0,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2021,17,13,3,0,1,7,0,379,301,0,0,0,0.0%,0.0%,0.0%,2,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2021,17,13,2,1,1,7,0,379,317,0,0,0,0.0%,0.0%,0.0%,2,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2022,18,13,0,3,2,8,0,399,344,0,0,0,0.0%,0.0%,0.0%,2,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2022,18,12,0,4,2,8,0,399,347,0,0,0,0.0%,0.0%,0.0%,3,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2022,20,12,2,3,3,8,0,444,327,0,0,0,0.0%,0.0%,0.0%,3,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2022,20,12,2,3,3,8,0,444,327,0,0,0,0.0%,0.0%,0.0%,3,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2022,20,12,2,3,3,8,0,443,326,0,0,0,0.0%,0.0%,0.0%,3,E,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2015,29,29,0,0,0,18,0,552,599,3,1,9,0.5%,0.2%,1.5%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2015,29,29,0,0,0,19,0,573,630,5,1,13,0.8%,0.2%,2.1%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2015,29,29,0,0,0,19,0,573,654,8,2,16,1.2%,0.3%,2.4%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2015,27,24,3,0,0,11,1,529,454,8,2,18,1.8%,0.4%,4.0%,2,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2015,29,25,4,0,0,12,2,559,503,10,2,29,2.0%,0.4%,5.8%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2015,29,24,5,0,0,12,2,559,516,10,3,29,1.9%,0.6%,5.6%,4,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2016,29,22,6,1,0,14,2,559,536,11,4,33,2.1%,0.7%,6.2%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2016,29,22,6,1,0,15,2,559,559,13,5,34,2.3%,0.9%,6.1%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2016,30,17,6,6,1,15,2,579,583,22,8,41,3.8%,1.4%,7.0%,11,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2016,28,10,9,5,4,11,4,571,448,28,11,53,6.3%,2.5%,11.8%,11,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2016,28,10,8,6,4,14,4,575,499,31,12,58,6.2%,2.4%,11.6%,13,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2016,28,7,9,6,6,16,4,575,539,37,15,65,6.9%,2.8%,12.1%,16,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2016,18,18,0,0,0,12,1,395,459,1,0,7,0.2%,0.0%,1.5%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2016,18,17,1,0,0,12,1,395,473,2,1,8,0.4%,0.2%,1.7%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2016,18,17,1,0,0,10,2,395,407,2,1,10,0.5%,0.2%,2.5%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2016,17,15,2,0,0,10,2,381,417,3,1,13,0.7%,0.2%,3.1%,2,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2016,17,14,3,0,0,10,3,381,431,4,1,17,0.9%,0.2%,3.9%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2017,18,10,7,1,0,11,3,407,486,7,2,23,1.4%,0.4%,4.7%,7,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2017,18,10,7,1,0,11,3,407,500,8,2,26,1.6%,0.4%,5.2%,7,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2017,18,8,8,2,0,11,3,407,506,9,2,32,1.8%,0.4%,6.3%,7,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2017,18,7,7,4,0,13,0,410,392,10,2,35,2.6%,0.5%,8.9%,8,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2017,19,8,7,3,1,14,1,430,492,11,3,40,2.2%,0.6%,8.1%,9,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2017,19,8,5,5,1,15,1,430,547,16,3,41,2.9%,0.5%,7.5%,9,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2017,19,19,0,0,0,14,0,498,505,2,0,5,0.4%,0.0%,1.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2017,20,20,0,0,0,15,0,519,510,4,1,8,0.8%,0.2%,1.6%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2017,20,19,1,0,0,15,0,520,522,6,1,17,1.1%,0.2%,3.3%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2017,20,17,2,1,0,10,0,520,424,6,2,21,1.4%,0.5%,5.0%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2017,21,18,2,1,0,11,0,540,474,7,2,23,1.5%,0.4%,4.9%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2017,21,17,3,1,0,11,0,552,476,12,2,26,2.5%,0.4%,5.5%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2018,21,17,3,1,0,11,0,552,477,12,2,32,2.5%,0.4%,6.7%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2018,21,11,6,3,1,12,0,552,482,15,4,41,3.1%,0.8%,8.5%,7,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2018,22,12,6,2,2,14,0,572,508,19,6,50,3.7%,1.2%,9.8%,8,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2018,23,13,5,2,3,8,0,587,359,21,7,53,5.8%,1.9%,14.8%,5,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2018,23,12,5,3,3,10,0,599,399,25,7,53,6.3%,1.8%,13.3%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2018,24,13,3,5,3,14,0,629,528,26,8,55,4.9%,1.5%,10.4%,9,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2018,18,18,0,0,0,8,0,338,343,0,0,0,0.0%,0.0%,0.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2018,18,18,0,0,0,9,0,338,358,0,0,2,0.0%,0.0%,0.6%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2018,18,18,0,0,0,10,1,338,369,0,0,3,0.0%,0.0%,0.8%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2018,18,18,0,0,0,9,1,359,333,0,1,4,0.0%,0.3%,1.2%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2018,18,16,2,0,0,9,1,359,346,1,2,6,0.3%,0.6%,1.7%,2,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2018,18,15,2,1,0,9,1,359,350,1,2,8,0.3%,0.6%,2.3%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2019,18,13,4,1,0,10,1,359,357,1,2,9,0.3%,0.6%,2.5%,5,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2019,18,13,2,3,0,10,1,359,387,3,4,12,0.8%,1.0%,3.1%,5,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2019,18,12,2,3,1,10,2,359,397,3,5,15,0.8%,1.3%,3.8%,5,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2019,16,8,4,2,2,7,2,336,284,3,5,15,1.1%,1.8%,5.3%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2019,16,7,5,2,2,8,2,336,311,3,6,18,1.0%,1.9%,5.8%,8,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2019,19,10,4,3,2,11,2,396,375,4,6,18,1.1%,1.6%,4.8%,9,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2019,23,23,0,0,0,12,0,446,449,1,0,1,0.2%,0.0%,0.2%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2019,23,23,0,0,0,12,0,449,460,2,1,3,0.4%,0.2%,0.7%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2019,23,23,0,0,0,13,0,449,474,3,1,4,0.6%,0.2%,0.8%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2019,22,21,1,0,0,9,0,446,337,3,1,4,0.9%,0.3%,1.2%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2019,22,20,2,0,0,10,1,446,348,4,2,7,1.1%,0.6%,2.0%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2019,22,18,4,0,0,9,1,446,338,6,3,12,1.8%,0.9%,3.6%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2020,22,16,5,1,0,9,1,446,347,6,3,12,1.7%,0.9%,3.5%,4,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2020,22,13,4,5,0,11,1,446,373,6,4,15,1.6%,1.1%,4.0%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2020,22,11,3,6,2,11,1,446,384,9,5,18,2.3%,1.3%,4.7%,8,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2020,19,7,1,7,4,8,0,402,241,9,7,18,3.7%,2.9%,7.5%,7,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2020,20,6,2,7,5,11,0,422,302,9,9,23,3.0%,3.0%,7.6%,10,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2020,21,7,2,3,9,12,2,444,331,14,11,28,4.2%,3.3%,8.5%,12,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2020,16,16,0,0,0,10,0,264,266,0,0,0,0.0%,0.0%,0.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2020,17,17,0,0,0,12,0,314,327,0,0,0,0.0%,0.0%,0.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2020,17,16,0,1,0,12,1,317,335,0,0,0,0.0%,0.0%,0.0%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2020,18,14,2,2,0,8,1,340,290,0,0,0,0.0%,0.0%,0.0%,2,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2020,18,14,1,3,0,9,1,340,293,0,0,0,0.0%,0.0%,0.0%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2020,18,14,1,2,1,10,1,340,308,0,0,0,0.0%,0.0%,0.0%,4,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2021,18,14,0,1,3,10,1,340,314,0,0,0,0.0%,0.0%,0.0%,4,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2021,18,13,1,1,3,10,1,340,325,0,0,0,0.0%,0.0%,0.0%,5,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2021,18,10,2,3,3,11,1,340,332,0,0,0,0.0%,0.0%,0.0%,8,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2021,16,7,2,3,4,8,1,338,279,0,0,0,0.0%,0.0%,0.0%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2021,16,7,2,3,4,8,1,338,286,0,0,0,0.0%,0.0%,0.0%,6,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2021,18,7,3,4,4,12,1,381,339,0,0,0,0.0%,0.0%,0.0%,10,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2021,19,19,0,0,0,13,0,365,373,0,0,0,0.0%,0.0%,0.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2021,21,21,0,0,0,15,0,412,427,0,0,0,0.0%,0.0%,0.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2021,21,20,1,0,0,15,0,418,445,0,0,0,0.0%,0.0%,0.0%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2021,19,18,1,0,0,8,0,418,329,0,0,0,0.0%,0.0%,0.0%,0,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2021,19,18,0,1,0,9,0,418,335,0,0,0,0.0%,0.0%,0.0%,1,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2021,19,17,1,1,0,9,0,418,349,0,0,0,0.0%,0.0%,0.0%,2,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2022,19,16,2,1,0,10,0,418,361,0,0,0,0.0%,0.0%,0.0%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2022,19,14,3,1,1,11,0,418,366,0,0,0,0.0%,0.0%,0.0%,4,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2022,17,8,4,1,4,5,0,400,236,0,0,0,0.0%,0.0%,0.0%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2022,17,8,4,1,4,5,0,400,236,0,0,0,0.0%,0.0%,0.0%,3,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2022,17,7,5,1,4,6,0,400,240,0,0,0,0.0%,0.0%,0.0%,4,F,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2016,9,8,1,0,0,8,0,182,255,1,1,3,0.4%,0.4%,1.2%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2016,9,8,1,0,0,8,0,182,262,2,2,4,0.8%,0.8%,1.5%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2016,9,8,1,0,0,4,0,182,104,2,2,5,1.9%,1.9%,4.8%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2016,9,8,0,1,0,4,0,182,106,3,2,6,2.8%,1.9%,5.7%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Dec 2016,9,8,0,1,0,4,0,182,110,3,2,6,2.7%,1.8%,5.5%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jan 2017,9,7,1,0,1,4,0,182,112,4,2,6,3.6%,1.8%,5.4%,2,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Feb 2017,9,6,2,0,1,4,0,182,114,5,2,7,4.4%,1.8%,6.1%,3,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Mar 2017,9,5,2,1,1,4,0,182,132,8,2,8,6.1%,1.5%,6.1%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Apr 2017,6,2,1,1,2,4,0,115,105,10,5,10,9.5%,4.8%,9.5%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
May 2017,6,2,1,1,2,4,0,115,111,12,5,10,10.8%,4.5%,9.0%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jun 2017,6,2,0,2,2,4,0,115,114,12,6,11,10.5%,5.3%,9.6%,4,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Jul 2018,16,16,0,0,0,10,0,335,357,0,0,2,0.0%,0.0%,0.6%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Aug 2018,16,16,0,0,0,11,0,335,398,0,1,4,0.0%,0.3%,1.0%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Sep 2018,16,16,0,0,0,12,0,335,404,1,1,5,0.2%,0.2%,1.2%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Oct 2018,17,17,0,0,0,9,0,366,320,1,1,7,0.3%,0.3%,2.2%,0,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
Nov 2018,18,17,1,0,0,10,0,386,342,1,1,10,0.3%,0.3%,2.9%,1,G,2022-06-03,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&divview=on&mon=0
