Month,Clubs,Goals <4,Goals 5-6,Goals 7-8,Goals 9-10,Members 20+,Members +5,Member Base,Member T/Date,CCs,ACs,Ldrs,CCs/Mem,ACs/Mem,Ldrs/Mem,Pos. Dist. clubs,div,area,date,source
Nov 2017,3,2,1,0,0,2,0,70,58,2,2,15,3.4%,3.4%,25.9%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2017,3,2,1,0,0,2,0,70,58,3,2,16,5.2%,3.4%,27.6%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2018,3,0,2,1,0,2,0,70,62,4,2,21,6.5%,3.2%,33.9%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2018,3,0,1,2,0,2,0,70,68,6,3,23,8.8%,4.4%,33.8%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2018,3,0,0,2,1,2,0,70,72,9,4,26,12.5%,5.6%,36.1%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2018,3,0,0,2,1,1,0,70,54,9,5,26,16.7%,9.3%,48.1%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2018,4,1,0,2,1,2,0,90,71,9,5,30,12.7%,7.0%,42.3%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2018,4,1,0,1,2,2,0,90,78,15,6,38,19.2%,7.7%,48.7%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2018,4,4,0,0,0,1,0,82,86,2,0,1,2.3%,0.0%,1.2%,0,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2018,4,3,1,0,0,2,0,82,96,2,0,3,2.1%,0.0%,3.1%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2018,4,3,0,1,0,2,0,82,101,2,0,3,2.0%,0.0%,3.0%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2018,4,3,0,0,1,2,0,82,87,2,0,3,2.3%,0.0%,3.4%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2018,4,3,0,0,1,1,0,82,83,2,0,3,2.4%,0.0%,3.6%,0,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2018,4,2,1,0,1,2,0,82,85,3,1,6,3.5%,1.2%,7.1%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2019,4,2,0,1,1,2,0,82,94,3,1,10,3.2%,1.1%,10.6%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2019,4,2,0,1,1,2,0,82,101,3,1,10,3.0%,1.0%,9.9%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2019,4,2,0,1,1,2,0,82,108,4,2,11,3.7%,1.9%,10.2%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2019,4,1,1,0,2,2,0,82,100,4,2,12,4.0%,2.0%,12.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2019,5,2,1,0,2,2,0,82,102,5,2,12,4.9%,2.0%,11.8%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2019,5,2,1,0,2,3,1,102,149,5,2,12,3.4%,1.3%,8.1%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2019,4,4,0,0,0,2,0,129,136,0,0,1,0.0%,0.0%,0.7%,0,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2019,4,3,1,0,0,3,0,129,150,2,0,1,1.3%,0.0%,0.7%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2019,4,2,1,1,0,3,0,129,155,3,0,1,1.9%,0.0%,0.6%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2019,4,1,2,1,0,3,0,129,97,3,0,2,3.1%,0.0%,2.1%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2019,4,1,0,1,2,3,0,129,103,4,0,4,3.9%,0.0%,3.9%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2019,5,2,0,1,2,4,0,151,130,4,0,4,3.1%,0.0%,3.1%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2020,5,2,0,0,3,4,0,151,138,4,0,4,2.9%,0.0%,2.9%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2020,5,2,0,0,3,4,0,151,144,4,0,4,2.8%,0.0%,2.8%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2020,5,2,0,0,3,4,0,151,150,5,0,4,3.3%,0.0%,2.7%,3,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2020,5,2,0,0,3,3,0,151,90,5,0,4,5.6%,0.0%,4.4%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2020,5,2,0,0,3,3,0,151,93,6,1,5,6.5%,1.1%,5.4%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2020,5,2,0,0,3,2,0,151,90,8,1,5,8.9%,1.1%,5.6%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2020,4,4,0,0,0,2,0,76,82,0,0,0,0.0%,0.0%,0.0%,0,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2020,4,3,1,0,0,2,0,76,93,0,0,0,0.0%,0.0%,0.0%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2020,4,2,1,1,0,2,0,76,96,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2020,4,2,1,1,0,2,0,76,62,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2020,4,2,0,2,0,2,0,76,64,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2020,4,1,1,0,2,2,0,76,65,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2021,4,1,1,0,2,2,0,76,71,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2021,4,1,0,1,2,2,0,76,75,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2021,4,1,0,1,2,2,0,76,83,0,0,0,0.0%,0.0%,0.0%,2,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2021,3,0,0,1,2,1,0,76,60,0,0,0,0.0%,0.0%,0.0%,1,P,2,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2016,4,3,1,0,0,3,0,88,107,2,3,3,1.9%,2.8%,2.8%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2016,4,2,1,1,0,3,0,88,109,3,3,5,2.8%,2.8%,4.6%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2016,4,2,1,1,0,1,0,88,73,3,3,5,4.1%,4.1%,6.8%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2016,4,2,1,1,0,1,0,88,79,3,3,5,3.8%,3.8%,6.3%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2016,4,2,1,1,0,1,0,88,81,5,3,6,6.2%,3.7%,7.4%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2017,4,1,1,1,1,1,0,88,89,6,3,10,6.7%,3.4%,11.2%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2017,4,1,1,0,2,1,0,88,93,6,4,10,6.5%,4.3%,10.8%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2017,4,1,1,0,2,1,0,88,95,6,4,11,6.3%,4.2%,11.6%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2017,4,1,1,0,2,1,0,88,85,6,5,13,7.1%,5.9%,15.3%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2017,5,2,1,0,2,3,0,113,114,7,5,13,6.1%,4.4%,11.4%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2017,5,2,1,0,2,4,0,113,130,8,5,13,6.2%,3.8%,10.0%,3,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2017,4,4,0,0,0,3,0,107,111,1,3,6,0.9%,2.7%,5.4%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2017,4,3,1,0,0,3,0,109,118,2,3,7,1.7%,2.5%,5.9%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2017,4,3,0,1,0,3,0,108,122,4,4,9,3.3%,3.3%,7.4%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2017,5,3,1,1,0,3,0,128,109,4,5,10,3.7%,4.6%,9.2%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2017,5,3,1,0,1,4,0,128,118,5,6,12,4.2%,5.1%,10.2%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2017,5,3,1,0,1,3,0,128,112,5,6,14,4.5%,5.4%,12.5%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2018,5,3,0,1,1,3,0,128,119,5,6,16,4.2%,5.0%,13.4%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2018,5,3,0,1,1,4,0,128,135,5,6,17,3.7%,4.4%,12.6%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2018,5,3,0,0,2,4,0,128,139,8,6,18,5.8%,4.3%,12.9%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2018,5,2,1,0,2,2,0,128,91,10,6,20,11.0%,6.6%,22.0%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2018,5,2,1,0,2,3,0,128,104,11,7,23,10.6%,6.7%,22.1%,3,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2018,5,1,2,0,2,3,0,128,111,12,7,29,10.8%,6.3%,26.1%,3,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2018,5,5,0,0,0,1,0,67,68,1,1,0,1.5%,1.5%,0.0%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2018,4,4,0,0,0,1,0,67,74,1,1,1,1.4%,1.4%,1.4%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2018,4,4,0,0,0,1,0,67,77,1,1,1,1.3%,1.3%,1.3%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2018,4,3,1,0,0,1,0,67,49,1,1,2,2.0%,2.0%,4.1%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2018,4,3,1,0,0,1,0,67,52,1,1,2,1.9%,1.9%,3.8%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2018,4,2,2,0,0,1,0,67,52,2,1,2,3.8%,1.9%,3.8%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2019,4,2,0,2,0,1,0,67,54,2,2,3,3.7%,3.7%,5.6%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2019,4,2,0,1,1,1,0,67,55,2,2,3,3.6%,3.6%,5.5%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2019,4,2,0,0,2,1,0,67,57,3,2,4,5.3%,3.5%,7.0%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2019,3,1,0,0,2,1,1,55,47,3,2,4,6.4%,4.3%,8.5%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2019,4,1,1,0,2,2,1,67,70,3,2,5,4.3%,2.9%,7.1%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2019,5,2,1,0,2,2,1,87,81,3,2,7,3.7%,2.5%,8.6%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2019,4,4,0,0,0,3,0,70,76,0,0,0,0.0%,0.0%,0.0%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2019,4,3,1,0,0,3,0,70,80,1,0,2,1.3%,0.0%,2.5%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2019,4,3,0,1,0,3,0,70,83,1,0,2,1.2%,0.0%,2.4%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2019,3,2,0,1,0,1,0,67,54,1,0,2,1.9%,0.0%,3.7%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2019,3,1,1,1,0,2,0,67,59,1,0,2,1.7%,0.0%,3.4%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2019,3,1,1,1,0,2,0,67,65,1,1,3,1.5%,1.5%,4.6%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2020,3,1,1,0,1,2,0,67,69,1,2,3,1.4%,2.9%,4.3%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2020,3,1,0,1,1,2,0,67,71,3,2,5,4.2%,2.8%,7.0%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2020,3,1,0,1,1,2,0,67,71,3,3,6,4.2%,4.2%,8.5%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2020,3,1,0,1,1,1,0,67,32,3,3,6,9.4%,9.4%,18.8%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2020,3,1,0,0,2,1,0,67,36,3,3,6,8.3%,8.3%,16.7%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2020,3,1,0,0,2,2,0,67,40,3,3,6,7.5%,7.5%,15.0%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2020,5,5,0,0,0,2,0,86,69,0,0,0,0.0%,0.0%,0.0%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2020,5,4,1,0,0,2,0,86,74,0,0,0,0.0%,0.0%,0.0%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2020,5,4,0,1,0,2,0,86,76,0,0,0,0.0%,0.0%,0.0%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2020,6,4,1,0,1,2,0,111,89,0,0,0,0.0%,0.0%,0.0%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2020,6,4,1,0,1,2,0,111,92,0,0,0,0.0%,0.0%,0.0%,1,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2020,6,4,0,1,1,3,0,111,100,0,0,0,0.0%,0.0%,0.0%,2,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2021,6,3,1,0,2,3,0,111,102,0,0,0,0.0%,0.0%,0.0%,3,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2021,6,3,1,0,2,3,0,111,102,0,0,0,0.0%,0.0%,0.0%,3,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2021,6,3,1,0,2,3,0,111,103,0,0,0,0.0%,0.0%,0.0%,3,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2021,5,2,1,0,2,0,0,111,55,0,0,0,0.0%,0.0%,0.0%,0,P,3,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2017,4,4,0,0,0,4,0,128,129,2,0,0,1.6%,0.0%,0.0%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2017,4,4,0,0,0,4,0,128,131,3,0,1,2.3%,0.0%,0.8%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2017,4,4,0,0,0,4,0,128,133,4,0,1,3.0%,0.0%,0.8%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2017,4,3,1,0,0,4,0,128,101,6,0,2,5.9%,0.0%,2.0%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2017,5,3,2,0,0,4,0,148,122,6,1,5,4.9%,0.8%,4.1%,2,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2017,5,3,2,0,0,4,0,148,122,6,1,5,4.9%,0.8%,4.1%,2,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2018,5,2,1,2,0,4,0,148,125,7,1,6,5.6%,0.8%,4.8%,3,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2018,5,2,1,2,0,4,0,148,131,7,1,6,5.3%,0.8%,4.6%,3,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2018,5,2,1,2,0,4,0,148,133,9,1,8,6.8%,0.8%,6.0%,3,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2018,5,2,1,1,1,3,0,148,108,10,3,11,9.3%,2.8%,10.2%,2,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2018,5,2,1,0,2,3,0,148,95,11,3,11,11.6%,3.2%,11.6%,2,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2018,5,2,1,0,2,3,0,148,103,11,3,11,10.7%,2.9%,10.7%,2,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2018,5,5,0,0,0,4,0,87,91,0,0,1,0.0%,0.0%,1.1%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Aug 2018,5,5,0,0,0,4,0,87,101,0,0,2,0.0%,0.0%,2.0%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Sep 2018,5,5,0,0,0,4,0,87,102,0,1,3,0.0%,1.0%,2.9%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Oct 2018,4,4,0,0,0,2,0,87,73,0,1,3,0.0%,1.4%,4.1%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Nov 2018,4,3,1,0,0,2,0,87,61,0,1,3,0.0%,1.6%,4.9%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Dec 2018,5,4,1,0,0,3,0,107,96,0,1,4,0.0%,1.0%,4.2%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jan 2019,5,3,2,0,0,3,0,107,97,0,1,4,0.0%,1.0%,4.1%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Feb 2019,5,3,2,0,0,3,0,107,99,0,1,4,0.0%,1.0%,4.0%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Mar 2019,5,3,2,0,0,3,0,107,99,0,1,4,0.0%,1.0%,4.0%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Apr 2019,5,3,0,1,1,3,0,107,100,0,2,4,0.0%,2.0%,4.0%,1,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
May 2019,5,1,1,2,1,3,0,107,103,0,2,9,0.0%,1.9%,8.7%,3,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jun 2019,5,0,1,3,1,3,0,107,102,1,2,10,1.0%,2.0%,9.8%,3,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
Jul 2019,4,4,0,0,0,3,0,61,65,3,2,4,4.6%,3.1%,6.2%,0,P,4,2021-05-06,https://www.marshalls.org/tmtools/DCP_Hist.cgi?club=&dist=98&div=&area=&areaview=on&mon=0
